CapTier,CapWatts,WaitingTime,Energy
PC80,13435.070,6.764000,0.077191061
PC80,13435.070,6.782000,0.077177400
PC80,13435.070,6.804000,0.077067508
PC80,13435.070,6.874000,0.076984072
PC80,13435.070,6.878000,0.076944953
PC80,13435.070,6.936000,0.076818822
PC80,13435.070,7.154000,0.076589884
PC80,13435.070,7.192000,0.076558052
PC80,13435.070,7.232000,0.076530954
PC80,13435.070,7.270000,0.076489383
PC80,13435.070,7.272000,0.076216279
PC80,13435.070,7.276000,0.075907434
PC80,13435.070,7.468000,0.075750040
PC80,13435.070,7.526000,0.075689192
PC80,13435.070,7.562000,0.075540671
PC80,13435.070,7.664000,0.075435575
PC80,13435.070,7.684000,0.075370971
PC80,13435.070,7.706000,0.075306623
PC80,13435.070,7.718000,0.075191956
PC80,13435.070,7.744000,0.075158806
PC80,13435.070,7.814000,0.075120460
PC80,13435.070,7.914000,0.075109038
PC80,13435.070,7.954000,0.075089648
PC80,13435.070,7.962000,0.075056040
PC80,13435.070,7.994000,0.075014826
PC80,13435.070,8.002000,0.074911001
PC80,13435.070,8.036000,0.074905098
PC80,13435.070,8.122000,0.074885355
PC80,13435.070,8.194000,0.074866352
PC80,13435.070,8.240000,0.074863127
PC80,13435.070,8.242000,0.074826766
PC80,13435.070,8.278000,0.074691219
PC80,13435.070,8.390000,0.074675981
PC80,13435.070,8.456000,0.074649195
PC80,13435.070,9.118000,0.074563817
PC80,13435.070,9.328000,0.074547269
PC80,13435.070,9.388000,0.074502420
PC80,13435.070,9.800000,0.074476710
PC80,13435.070,10.114000,0.074265451
PC80,13435.070,10.146000,0.074118029
PC80,13435.070,10.322000,0.074011613
PC80,13435.070,10.530000,0.073869317
PC80,13435.070,10.666000,0.073809553
PC80,13435.070,10.698000,0.073730670
PC80,13435.070,10.800000,0.073645144
PC80,13435.070,11.350000,0.073596123
PC80,13435.070,11.460000,0.073529743
PC80,13435.070,11.618000,0.073514284
PC80,13435.070,11.666000,0.073449076
PC80,13435.070,11.768000,0.073397306
PC80,13435.070,11.984000,0.073241773
PC80,13435.070,12.396000,0.073153674
PC80,13435.070,12.450000,0.073053945
PC80,13435.070,12.520000,0.073029813
PC80,13435.070,12.814000,0.073010861
PC80,13435.070,12.858000,0.072838433
PC80,13435.070,13.114000,0.072694671
PC80,13435.070,13.328000,0.072627772
PC80,13435.070,13.504000,0.072533334
PC80,13435.070,13.998000,0.072478537
PC80,13435.070,15.094000,0.072468717
PC80,13435.070,15.184000,0.072365588
PC80,13435.070,15.194000,0.072244494
PC80,13435.070,15.248000,0.072029523
PC80,13435.070,15.298000,0.071796407
PC80,13435.070,15.356000,0.071693822
PC80,13435.070,15.422000,0.071646177
PC80,13435.070,15.650000,0.071588965
PC80,13435.070,15.686000,0.071455286
PC80,13435.070,15.730000,0.071336898
PC80,13435.070,15.854000,0.071304015
PC80,13435.070,16.020000,0.071266509
PC80,13435.070,16.096000,0.071257278
PC80,13435.070,17.696000,0.070422452
PC80,13435.070,17.848000,0.070382695
PC80,13435.070,17.954000,0.070280280
PC80,13435.070,18.454000,0.069364353
PC80,13435.070,19.098000,0.069322248
PC80,13435.070,19.294000,0.069308229
PC80,13435.070,19.432000,0.069304504
PC80,13435.070,19.758000,0.069271318
PC80,13435.070,20.202000,0.069180100
PC80,13435.070,20.458000,0.069161072
PC80,13435.070,20.976000,0.069141268
PC80,13435.070,21.910000,0.068811528
PC80,13435.070,22.052000,0.068689748
PC70,11755.686,5.146000,0.083999696
PC70,11755.686,5.168000,0.081968738
PC70,11755.686,5.180000,0.081926110
PC70,11755.686,5.198000,0.081819796
PC70,11755.686,5.220000,0.081777118
PC70,11755.686,5.234000,0.081678087
PC70,11755.686,5.236000,0.081657034
PC70,11755.686,5.248000,0.081640657
PC70,11755.686,5.250000,0.081465168
PC70,11755.686,5.262000,0.081402009
PC70,11755.686,5.298000,0.081369169
PC70,11755.686,5.324000,0.081317798
PC70,11755.686,7.576000,0.078390838
PC70,11755.686,7.628000,0.078229550
PC70,11755.686,7.644000,0.077234818
PC70,11755.686,7.666000,0.076871711
PC70,11755.686,7.692000,0.076845566
PC70,11755.686,7.698000,0.076824513
PC70,11755.686,7.730000,0.076686483
PC70,11755.686,7.734000,0.076597806
PC70,11755.686,7.846000,0.076401388
PC70,11755.686,7.926000,0.076216056
PC70,11755.686,7.950000,0.076197845
PC70,11755.686,7.996000,0.076128673
PC70,11755.686,8.076000,0.076118217
PC70,11755.686,8.084000,0.076024484
PC70,11755.686,8.090000,0.075928308
PC70,11755.686,8.158000,0.075893884
PC70,11755.686,8.186000,0.075592127
PC70,11755.686,8.548000,0.075550995
PC70,11755.686,8.668000,0.075548127
PC70,11755.686,8.702000,0.075461999
PC70,11755.686,8.710000,0.075433982
PC70,11755.686,8.868000,0.075319027
PC70,11755.686,9.006000,0.075187524
PC70,11755.686,9.502000,0.075107744
PC70,11755.686,9.554000,0.074997128
PC70,11755.686,9.760000,0.074986277
PC70,11755.686,9.866000,0.074914338
PC70,11755.686,9.900000,0.074864383
PC70,11755.686,10.012000,0.074784191
PC70,11755.686,10.078000,0.074721307
PC70,11755.686,10.312000,0.074614017
PC70,11755.686,10.504000,0.074598370
PC70,11755.686,10.612000,0.074550776
PC70,11755.686,10.720000,0.074509233
PC70,11755.686,10.736000,0.074466870
PC70,11755.686,10.840000,0.074366964
PC70,11755.686,10.878000,0.074283882
PC70,11755.686,10.888000,0.074181532
PC70,11755.686,11.220000,0.074174427
PC70,11755.686,11.358000,0.074163914
PC70,11755.686,11.500000,0.074030171
PC70,11755.686,11.522000,0.073962378
PC70,11755.686,11.952000,0.073932260
PC70,11755.686,14.030000,0.073754606
PC70,11755.686,14.144000,0.073707624
PC70,11755.686,14.256000,0.073653070
PC70,11755.686,14.270000,0.073563404
PC70,11755.686,14.486000,0.073514092
PC70,11755.686,14.560000,0.073331437
PC70,11755.686,14.742000,0.073331390
PC70,11755.686,14.834000,0.073275249
PC70,11755.686,14.886000,0.073209296
PC70,11755.686,14.958000,0.073131688
PC70,11755.686,14.964000,0.072923700
PC70,11755.686,15.060000,0.072509723
PC70,11755.686,15.422000,0.072409668
PC70,11755.686,15.452000,0.072060791
PC70,11755.686,15.940000,0.071813750
PC70,11755.686,16.230000,0.071759803
PC70,11755.686,16.376000,0.071736986
PC70,11755.686,16.456000,0.071710880
PC70,11755.686,16.562000,0.071668765
PC70,11755.686,16.642000,0.071647809
PC70,11755.686,16.754000,0.071647712
PC70,11755.686,16.828000,0.071611128
PC70,11755.686,17.010000,0.071187369
PC70,11755.686,17.152000,0.071105399
PC70,11755.686,17.454000,0.071095119
PC70,11755.686,17.738000,0.071077829
PC70,11755.686,17.956000,0.071059848
PC70,11755.686,18.466000,0.070926291
PC70,11755.686,18.572000,0.070914319
PC70,11755.686,18.626000,0.070817603
PC70,11755.686,18.694000,0.070811466
PC70,11755.686,18.740000,0.070806171
PC70,11755.686,18.796000,0.070772147
PC70,11755.686,19.284000,0.069705129
PC70,11755.686,19.312000,0.069521498
PC70,11755.686,19.376000,0.069455001
PC70,11755.686,19.442000,0.069379028
PC70,11755.686,19.574000,0.069362485
PC70,11755.686,20.650000,0.069339579
PC70,11755.686,21.668000,0.068800922
PC70,11755.686,21.774000,0.068438141
PC70,11755.686,21.906000,0.068416755
PC70,11755.686,25.466000,0.068199849
PC70,11755.686,25.640000,0.068052855
PC70,11755.686,25.752000,0.068033228
PC70,11755.686,25.854000,0.068026476
PC70,11755.686,25.958000,0.067982760
PC60,10076.303,6.152000,0.083981865
PC60,10076.303,6.158000,0.083717676
PC60,10076.303,6.174000,0.083662514
PC60,10076.303,6.268000,0.083180274
PC60,10076.303,6.278000,0.082960843
PC60,10076.303,6.280000,0.082863626
PC60,10076.303,6.420000,0.082863015
PC60,10076.303,6.426000,0.082812383
PC60,10076.303,6.440000,0.082712214
PC60,10076.303,6.460000,0.082691578
PC60,10076.303,6.464000,0.082677559
PC60,10076.303,6.466000,0.082673732
PC60,10076.303,6.468000,0.082474588
PC60,10076.303,6.474000,0.082453535
PC60,10076.303,6.500000,0.082399668
PC60,10076.303,6.508000,0.082202544
PC60,10076.303,6.586000,0.082146048
PC60,10076.303,6.608000,0.082092369
PC60,10076.303,6.612000,0.082071405
PC60,10076.303,6.624000,0.081957571
PC60,10076.303,6.654000,0.081924822
PC60,10076.303,7.282000,0.081889532
PC60,10076.303,9.284000,0.078755863
PC60,10076.303,9.454000,0.078102487
PC60,10076.303,9.478000,0.077723671
PC60,10076.303,9.560000,0.077597467
PC60,10076.303,9.568000,0.077376197
PC60,10076.303,9.648000,0.077354364
PC60,10076.303,9.766000,0.077346231
PC60,10076.303,9.786000,0.077217100
PC60,10076.303,9.926000,0.077063145
PC60,10076.303,10.076000,0.076978332
PC60,10076.303,10.264000,0.076950086
PC60,10076.303,10.318000,0.076899103
PC60,10076.303,10.394000,0.076891227
PC60,10076.303,10.424000,0.076783661
PC60,10076.303,10.508000,0.076740851
PC60,10076.303,10.582000,0.076723150
PC60,10076.303,10.624000,0.076640208
PC60,10076.303,10.628000,0.076551004
PC60,10076.303,10.838000,0.076543132
PC60,10076.303,10.888000,0.076473902
PC60,10076.303,10.992000,0.076472067
PC60,10076.303,11.022000,0.076403109
PC60,10076.303,11.102000,0.076321330
PC60,10076.303,11.422000,0.076301697
PC60,10076.303,11.488000,0.076272458
PC60,10076.303,11.666000,0.076169198
PC60,10076.303,11.768000,0.076129630
PC60,10076.303,11.806000,0.076066603
PC60,10076.303,11.828000,0.076028685
PC60,10076.303,11.964000,0.075870935
PC60,10076.303,12.100000,0.075859486
PC60,10076.303,12.224000,0.075849806
PC60,10076.303,12.290000,0.075775483
PC60,10076.303,12.366000,0.075753726
PC60,10076.303,12.408000,0.075725933
PC60,10076.303,12.542000,0.075692489
PC60,10076.303,12.704000,0.075692369
PC60,10076.303,12.774000,0.075640826
PC60,10076.303,14.206000,0.075524003
PC60,10076.303,14.248000,0.075477308
PC60,10076.303,14.254000,0.075256210
PC60,10076.303,14.284000,0.075055379
PC60,10076.303,14.308000,0.074870392
PC60,10076.303,14.580000,0.074824626
PC60,10076.303,14.626000,0.074796966
PC60,10076.303,14.628000,0.074678710
PC60,10076.303,14.648000,0.074563394
PC60,10076.303,14.754000,0.074559329
PC60,10076.303,14.816000,0.074528034
PC60,10076.303,14.856000,0.074495207
PC60,10076.303,14.936000,0.074473357
PC60,10076.303,15.012000,0.074443798
PC60,10076.303,15.220000,0.074396225
PC60,10076.303,16.342000,0.074373385
PC60,10076.303,16.466000,0.074346773
PC60,10076.303,16.524000,0.074330262
PC60,10076.303,16.592000,0.074271902
PC60,10076.303,16.724000,0.074195843
PC60,10076.303,16.982000,0.074192151
PC60,10076.303,17.202000,0.074163286
PC60,10076.303,17.256000,0.072751236
PC60,10076.303,17.444000,0.072132491
PC60,10076.303,17.748000,0.072125428
PC60,10076.303,17.914000,0.072078052
PC60,10076.303,17.970000,0.072002309
PC60,10076.303,18.038000,0.071990868
PC60,10076.303,18.116000,0.071988443
PC60,10076.303,18.398000,0.071938143
PC60,10076.303,21.010000,0.070395938
PC60,10076.303,21.076000,0.070186862
PC60,10076.303,21.214000,0.070111775
PC60,10076.303,21.250000,0.069935903
PC60,10076.303,21.300000,0.069932583
PC60,10076.303,21.426000,0.069924038
PC60,10076.303,21.620000,0.069695315
PC60,10076.303,21.754000,0.069687847
PC60,10076.303,21.828000,0.069667101
PC60,10076.303,24.138000,0.069323181
PC60,10076.303,24.224000,0.069142458
PC60,10076.303,24.316000,0.068704092
PC60,10076.303,24.460000,0.068673181
PC60,10076.303,24.588000,0.068658244
PC60,10076.303,29.102000,0.068358292
PC60,10076.303,29.606000,0.068198199
PC50,8396.919,7.658000,0.082578071
PC50,8396.919,7.706000,0.082490679
PC50,8396.919,7.752000,0.082403848
PC50,8396.919,8.162000,0.082359850
PC50,8396.919,8.164000,0.082332802
PC50,8396.919,8.832000,0.082298973
PC50,8396.919,8.890000,0.082296304
PC50,8396.919,8.910000,0.082115992
PC50,8396.919,9.074000,0.082058713
PC50,8396.919,14.696000,0.082011504
PC50,8396.919,14.742000,0.081918038
PC50,8396.919,15.004000,0.081854611
PC50,8396.919,15.048000,0.080503284
PC50,8396.919,15.404000,0.080455226
PC50,8396.919,15.590000,0.080343859
PC50,8396.919,15.632000,0.080238987
PC50,8396.919,15.708000,0.080148962
PC50,8396.919,15.800000,0.079740065
PC50,8396.919,15.846000,0.079710008
PC50,8396.919,15.880000,0.079509645
PC50,8396.919,16.136000,0.079480666
PC50,8396.919,16.200000,0.078851170
PC50,8396.919,16.404000,0.078766148
PC50,8396.919,16.628000,0.078406762
PC50,8396.919,16.718000,0.078360016
PC50,8396.919,16.720000,0.078334388
PC50,8396.919,16.816000,0.078285623
PC50,8396.919,16.948000,0.078119071
PC50,8396.919,20.892000,0.076733856
PC50,8396.919,21.098000,0.076586784
PC50,8396.919,21.142000,0.076376245
PC50,8396.919,21.324000,0.076350227
PC50,8396.919,21.720000,0.076342013
PC50,8396.919,21.800000,0.076337033
PC50,8396.919,22.020000,0.075919184
PC50,8396.919,22.220000,0.075868679
PC50,8396.919,22.344000,0.075824964
PC50,8396.919,22.426000,0.075761844
PC50,8396.919,22.454000,0.075664626
PC50,8396.919,22.526000,0.075626181
PC50,8396.919,22.612000,0.075602870
PC50,8396.919,22.652000,0.075466977
PC50,8396.919,22.778000,0.074701745
PC50,8396.919,22.804000,0.074621172
PC50,8396.919,22.888000,0.074612418
PC50,8396.919,22.966000,0.070956612
PC50,8396.919,23.150000,0.070941498
PC50,8396.919,23.220000,0.070925658
PC50,8396.919,23.284000,0.070900417
PC50,8396.919,23.336000,0.070885479
PC50,8396.919,24.008000,0.070848569
PC50,8396.919,28.442000,0.069878333
PC50,8396.919,28.564000,0.069769788
PC50,8396.919,28.728000,0.069760017
PC50,8396.919,28.826000,0.069719207
PC50,8396.919,29.044000,0.069717190
PC50,8396.919,30.990000,0.069433050
PC50,8396.919,30.994000,0.069431372
PC50,8396.919,31.136000,0.069321700
PC50,8396.919,31.268000,0.069303443
PC50,8396.919,31.870000,0.069273126
PC50,8396.919,32.032000,0.069238395
PC50,8396.919,32.160000,0.069234123
PC50,8396.919,32.914000,0.069221012
PC50,8396.919,34.686000,0.069152664
PC50,8396.919,34.872000,0.068980658
PC50,8396.919,35.168000,0.068912243
PC50,8396.919,35.244000,0.068403367
PC50,8396.919,35.646000,0.068261260
PC50,8396.919,35.992000,0.068227921
