CapTier,CapWatts,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs,HV_fixed,ScoredSeeds
Uncapped,,GA_Energy_Dominance,205,0.658461,0.067094,0.079572,0.010654,85,85,0,4158,0.713804,
Uncapped,,GA_Energy_Dominance,206,0.631757,0.096558,0.096080,0.010265,91,91,0,4006,0.690186,
Uncapped,,GA_Energy_Dominance,207,0.700884,0.033876,0.060763,0.005593,97,97,23,4067,0.750879,
Uncapped,,GA_Energy_Dominance,208,0.685046,0.039955,0.073110,0.004696,92,92,1,4156,0.732502,
Uncapped,,GA_Energy_Dominance,209,0.680814,0.045717,0.074372,0.007527,76,76,21,3878,0.729433,
Uncapped,,GA_Energy_Dominance,MEAN,0.675451,0.052605,0.073852,0.007726,90,90,80,3454,0.727093,10
Uncapped,,GA_Energy_Dominance,STDDEV,0.018252,0.017883,0.009058,0.002154,,,,,0.015635,
Uncapped,,SA_WaitingTime_Dominance,200,0.096505,0.009663,0.577454,0.002117,26,26,0,1780,0.197153,
Uncapped,,SA_WaitingTime_Dominance,201,0.131253,0.017622,0.542192,0.003730,24,24,0,1803,0.228150,
Uncapped,,SA_WaitingTime_Dominance,202,0.096711,0.009302,0.577760,0.006152,15,15,0,1826,0.197352,
Uncapped,,SA_WaitingTime_Dominance,203,0.144717,0.010587,0.536877,0.001228,15,15,9,1997,0.240033,
Uncapped,,SA_WaitingTime_Dominance,204,0.101700,0.012392,0.570091,0.002058,28,28,0,2098,0.201837,
Uncapped,,SA_WaitingTime_Dominance,205,0.113545,0.014509,0.558457,0.008225,16,16,4,1796,0.212440,
Uncapped,,SA_WaitingTime_Dominance,206,0.102921,0.008481,0.570242,0.003540,32,32,0,1806,0.195441,
Uncapped,,SA_WaitingTime_Dominance,207,0.111679,0.017376,0.561898,0.002518,25,25,4,1972,0.210735,
Uncapped,,SA_WaitingTime_Dominance,208,0.094728,0.008829,0.579224,0.002439,21,21,0,1802,0.195574,
Uncapped,,SA_WaitingTime_Dominance,209,0.104324,0.013418,0.565890,0.002088,25,25,2,1757,0.204180,
Uncapped,,SA_WaitingTime_Dominance,MEAN,0.109808,0.012218,0.564009,0.003410,23,23,19,1863,0.208289,10
Uncapped,,SA_WaitingTime_Dominance,STDDEV,0.015541,0.003251,0.013886,0.002063,,,,,0.014333,
Uncapped,,SA_Energy_Dominance,200,0.506998,0.111871,0.251904,0.002988,112,113,0,1976,0.561573,
Uncapped,,SA_Energy_Dominance,201,0.557386,0.116414,0.192975,0.003217,119,119,0,1999,0.610195,
Uncapped,,SA_Energy_Dominance,202,0.495746,0.092382,0.287027,0.001687,107,109,0,2042,0.549558,
Uncapped,,SA_Energy_Dominance,203,0.536902,0.119201,0.223429,0.004747,115,117,0,2052,0.590142,
Uncapped,,SA_Energy_Dominance,204,0.560192,0.130093,0.182124,0.003210,127,129,0,2079,0.614737,
Uncapped,,SA_Energy_Dominance,205,0.545206,0.094463,0.260894,0.001420,125,127,2,2067,0.594952,
Uncapped,,SA_Energy_Dominance,206,0.543257,0.121277,0.240198,0.002634,108,109,4,2028,0.595754,
Uncapped,,SA_Energy_Dominance,207,0.562847,0.124135,0.208152,0.004441,83,84,3,2005,0.614603,
Uncapped,,SA_Energy_Dominance,208,0.531198,0.158971,0.176303,0.005201,129,129,0,2337,0.593584,
Uncapped,,SA_Energy_Dominance,209,0.533200,0.095456,0.260209,0.002909,126,127,0,2009,0.583857,
Uncapped,,SA_Energy_Dominance,MEAN,0.537293,0.116426,0.228322,0.003245,115,116,9,2059,0.590896,10
Uncapped,,SA_Energy_Dominance,STDDEV,0.020922,0.018996,0.035695,0.001176,,,,,0.020418,
Uncapped,,NSGA-II,200,0.559118,0.005266,0.289563,0.006689,45,45,23,5832,0.607906,
Uncapped,,NSGA-II,201,0.569114,0.009686,0.278514,0.010844,51,51,4,6457,0.617047,
Uncapped,,NSGA-II,202,0.573357,0.011934,0.261989,0.004214,59,59,5,6209,0.621079,
Uncapped,,NSGA-II,203,0.556041,0.015113,0.274870,0.004251,56,56,0,5893,0.605409,
Uncapped,,NSGA-II,204,0.558024,0.013997,0.265959,0.004638,58,58,0,6214,0.607135,
Uncapped,,NSGA-II,205,0.511008,0.010526,0.309446,0.003151,55,55,0,5815,0.565019,
Uncapped,,NSGA-II,206,0.539330,0.010010,0.290528,0.003861,48,48,3,6036,0.590278,
Uncapped,,NSGA-II,207,0.540927,0.015972,0.289048,0.003641,55,55,0,5979,0.592017,
Uncapped,,NSGA-II,208,0.554003,0.010101,0.284472,0.005984,54,54,0,6223,0.603522,
Uncapped,,NSGA-II,209,0.528565,0.013307,0.289059,0.005702,50,50,1,5778,0.580693,
Uncapped,,NSGA-II,MEAN,0.548949,0.011591,0.283345,0.005297,53,53,36,6043,0.599010,10
Uncapped,,NSGA-II,STDDEV,0.018100,0.002999,0.013006,0.002132,,,,,0.016232,
Uncapped,,SPEA-II,200,0.537801,0.011455,0.288706,0.005340,57,57,0,6306,0.589075,
Uncapped,,SPEA-II,201,0.484480,0.013082,0.322153,0.009343,49,49,1,6365,0.541371,
Uncapped,,SPEA-II,202,0.528203,0.012445,0.295748,0.003844,55,55,0,6411,0.580551,
Uncapped,,SPEA-II,203,0.516092,0.015846,0.302594,0.009030,46,46,2,6663,0.569741,
Uncapped,,SPEA-II,204,0.508563,0.009994,0.309470,0.004714,49,49,8,6114,0.562916,
Uncapped,,SPEA-II,205,0.505698,0.011299,0.313716,0.003386,42,42,1,6211,0.560465,
Uncapped,,SPEA-II,206,0.491651,0.009875,0.321891,0.003239,47,47,0,6259,0.547825,
Uncapped,,SPEA-II,207,0.468818,0.007227,0.340960,0.006741,36,36,7,6237,0.527400,
Uncapped,,SPEA-II,208,0.513689,0.012659,0.304303,0.005141,53,53,12,6283,0.567688,
Uncapped,,SPEA-II,209,0.540569,0.018010,0.282742,0.004058,52,52,1,6428,0.591769,
Uncapped,,SPEA-II,MEAN,0.509556,0.012189,0.308228,0.005483,49,49,32,6327,0.563880,10
Uncapped,,SPEA-II,STDDEV,0.021890,0.002906,0.016484,0.002096,,,,,0.019614,
Uncapped,,AMOSA,200,0.212459,0.056640,0.463120,0.005615,25,25,0,5410,0.299182,
Uncapped,,AMOSA,201,0.212316,0.052590,0.463788,0.006340,26,26,0,5140,0.299067,
Uncapped,,AMOSA,202,0.213379,0.057303,0.464605,0.002460,25,25,0,5142,0.300070,
Uncapped,,AMOSA,203,0.212731,0.060910,0.463165,0.005909,23,23,0,5213,0.299401,
Uncapped,,AMOSA,204,0.212427,0.058232,0.461838,0.005163,26,26,0,5253,0.299164,
Uncapped,,AMOSA,205,0.211040,0.060431,0.465062,0.003998,28,28,0,5224,0.298036,
Uncapped,,AMOSA,206,0.221586,0.039061,0.464597,0.011268,20,20,0,5181,0.307257,
Uncapped,,AMOSA,207,0.218968,0.058891,0.461504,0.007179,24,24,0,5206,0.304953,
Uncapped,,AMOSA,208,0.212748,0.057796,0.460151,0.010862,26,26,0,5364,0.299439,
Uncapped,,AMOSA,209,0.213167,0.051389,0.460219,0.006051,26,26,0,5192,0.299770,
Uncapped,,AMOSA,MEAN,0.214082,0.055324,0.462805,0.006484,25,25,0,5232,0.300634,10
Uncapped,,AMOSA,STDDEV,0.003207,0.006145,0.001706,0.002607,,,,,0.002829,
Uncapped,,Universal_Pareto,ALL,0.774549,0.000000,0.000000,0.000000,181,181,181,0,0.817889,
PC90,15824.323,GA_WaitingTime_Dominance,200,0.140149,0.074545,0.576434,0.007082,20,20,0,6733,0.223855,
PC90,15824.323,GA_WaitingTime_Dominance,201,0.142097,0.069833,0.576550,0.009639,16,16,0,6805,0.230811,
PC90,15824.323,GA_WaitingTime_Dominance,202,0.100275,0.040403,0.584283,0.014896,16,16,0,6849,0.247706,
PC90,15824.323,GA_WaitingTime_Dominance,203,0.125621,0.034096,0.572111,0.011624,14,14,0,6708,0.267700,
PC90,15824.323,GA_WaitingTime_Dominance,204,0.060900,0.040163,0.631754,0.006614,11,11,0,6772,0.204364,
PC90,15824.323,GA_WaitingTime_Dominance,205,0.106000,0.051530,0.588289,0.009167,17,17,0,6651,0.237274,
PC90,15824.323,GA_WaitingTime_Dominance,206,0.073198,0.027771,0.609173,0.007983,13,13,0,7248,0.238602,
PC90,15824.323,GA_WaitingTime_Dominance,207,0.136156,0.065925,0.570006,0.006884,22,22,0,6800,0.238282,
PC90,15824.323,GA_WaitingTime_Dominance,208,0.131440,0.068572,0.588734,0.003962,29,29,0,6798,0.216776,
PC90,15824.323,GA_WaitingTime_Dominance,209,0.082975,0.046133,0.609837,0.011679,12,12,0,6718,0.226162,
PC90,15824.323,GA_WaitingTime_Dominance,MEAN,0.109881,0.051897,0.590717,0.008953,17,17,0,6808,0.233153,10
PC90,15824.323,GA_WaitingTime_Dominance,STDDEV,0.028166,0.015848,0.019030,0.002992,,,,,0.016481,
PC90,15824.323,GA_Energy_Dominance,200,0.674700,0.070629,0.093183,0.005570,104,104,0,7388,0.739928,
PC90,15824.323,GA_Energy_Dominance,201,0.671903,0.062088,0.088951,0.007080,100,100,11,7376,0.745539,
PC90,15824.323,GA_Energy_Dominance,202,0.664287,0.059043,0.104530,0.007215,83,83,14,7277,0.723827,
PC90,15824.323,GA_Energy_Dominance,203,0.645769,0.073659,0.102935,0.008892,86,86,5,7340,0.727891,
PC90,15824.323,GA_Energy_Dominance,204,0.650099,0.069875,0.103405,0.007931,83,83,0,7254,0.722029,
PC90,15824.323,GA_Energy_Dominance,205,0.690272,0.046776,0.079350,0.005079,105,105,45,7558,0.754524,
PC90,15824.323,GA_Energy_Dominance,206,0.652169,0.093176,0.117943,0.009715,95,95,0,7340,0.708232,
PC90,15824.323,GA_Energy_Dominance,207,0.671602,0.065771,0.090959,0.006243,107,107,5,7351,0.745995,
PC90,15824.323,GA_Energy_Dominance,208,0.672139,0.070604,0.090643,0.007408,103,103,0,7413,0.737906,
PC90,15824.323,GA_Energy_Dominance,209,0.657725,0.071974,0.097701,0.007176,94,94,3,7255,0.736260,
PC90,15824.323,GA_Energy_Dominance,MEAN,0.665066,0.068359,0.096960,0.007231,96,96,83,7355,0.734213,10
PC90,15824.323,GA_Energy_Dominance,STDDEV,0.012980,0.011261,0.010197,0.001336,,,,,0.013044,
PC90,15824.323,SA_WaitingTime_Dominance,200,0.114414,0.032142,0.611323,0.002837,29,29,0,4754,0.212489,
PC90,15824.323,SA_WaitingTime_Dominance,201,0.117205,0.044537,0.619506,0.001891,28,28,0,4851,0.202362,
PC90,15824.323,SA_WaitingTime_Dominance,202,0.063226,0.034235,0.640321,0.003856,14,14,0,4796,0.199330,
PC90,15824.323,SA_WaitingTime_Dominance,203,0.094797,0.015185,0.624540,0.003263,20,20,10,4629,0.231103,
PC90,15824.323,SA_WaitingTime_Dominance,204,0.123909,0.038797,0.600002,0.002751,23,23,0,4634,0.227515,
PC90,15824.323,SA_WaitingTime_Dominance,205,0.103260,0.060521,0.630047,0.006329,22,22,0,4652,0.184802,
PC90,15824.323,SA_WaitingTime_Dominance,206,0.033558,0.022470,0.668286,0.006602,11,11,0,4662,0.189317,
PC90,15824.323,SA_WaitingTime_Dominance,207,0.104618,0.041157,0.615425,0.003788,32,32,0,4665,0.204600,
PC90,15824.323,SA_WaitingTime_Dominance,208,0.019461,0.000716,0.674727,0.002249,6,6,5,4593,0.205887,
PC90,15824.323,SA_WaitingTime_Dominance,209,0.130602,0.050322,0.604467,0.003024,33,33,0,4625,0.214649,
PC90,15824.323,SA_WaitingTime_Dominance,MEAN,0.090505,0.034008,0.628864,0.003659,22,22,15,4686,0.207206,10
PC90,15824.323,SA_WaitingTime_Dominance,STDDEV,0.036637,0.016593,0.024110,0.001517,,,,,0.014081,
PC90,15824.323,SA_Energy_Dominance,200,0.504567,0.139157,0.241866,0.003939,106,107,0,4582,0.593631,
PC90,15824.323,SA_Energy_Dominance,201,0.518620,0.137734,0.233334,0.002292,109,109,0,4573,0.607671,
PC90,15824.323,SA_Energy_Dominance,202,0.523699,0.128689,0.231051,0.002144,131,132,0,4541,0.611441,
PC90,15824.323,SA_Energy_Dominance,203,0.561587,0.128534,0.198330,0.003060,120,120,0,4564,0.643334,
PC90,15824.323,SA_Energy_Dominance,204,0.512707,0.143007,0.238407,0.002195,101,101,0,4567,0.598465,
PC90,15824.323,SA_Energy_Dominance,205,0.506879,0.132036,0.244599,0.001824,132,135,0,4547,0.595709,
PC90,15824.323,SA_Energy_Dominance,206,0.500134,0.138949,0.254381,0.003456,108,111,0,4547,0.591513,
PC90,15824.323,SA_Energy_Dominance,207,0.515646,0.147814,0.225382,0.006505,104,104,0,4552,0.605689,
PC90,15824.323,SA_Energy_Dominance,208,0.508004,0.161765,0.230344,0.003119,116,116,0,4592,0.600760,
PC90,15824.323,SA_Energy_Dominance,209,0.498805,0.121454,0.258305,0.001990,134,135,0,4642,0.588190,
PC90,15824.323,SA_Energy_Dominance,MEAN,0.515065,0.137914,0.235600,0.003052,116,117,0,4570,0.603640,10
PC90,15824.323,SA_Energy_Dominance,STDDEV,0.017239,0.010835,0.015947,0.001329,,,,,0.014969,
PC90,15824.323,NSGA-II,200,0.550775,0.035278,0.247234,0.007975,49,49,0,8905,0.632658,
PC90,15824.323,NSGA-II,201,0.560325,0.021284,0.241844,0.003797,47,47,0,9110,0.640609,
PC90,15824.323,NSGA-II,202,0.548222,0.029841,0.265820,0.002907,62,62,0,8958,0.632048,
PC90,15824.323,NSGA-II,203,0.591120,0.016706,0.226858,0.008868,48,48,10,8968,0.665887,
PC90,15824.323,NSGA-II,204,0.575108,0.023839,0.246781,0.002501,63,63,0,8969,0.652651,
PC90,15824.323,NSGA-II,205,0.554224,0.022911,0.241630,0.005921,47,47,0,8934,0.635603,
PC90,15824.323,NSGA-II,206,0.549636,0.016339,0.277418,0.002396,52,52,0,8916,0.632493,
PC90,15824.323,NSGA-II,207,0.561712,0.017708,0.246678,0.009188,52,52,1,8948,0.640894,
PC90,15824.323,NSGA-II,208,0.573903,0.012815,0.249970,0.004018,50,50,12,8937,0.651501,
PC90,15824.323,NSGA-II,209,0.540081,0.021412,0.273780,0.003086,49,49,14,8932,0.624660,
PC90,15824.323,NSGA-II,MEAN,0.560511,0.021813,0.251801,0.005066,52,52,37,8957,0.640901,10
PC90,15824.323,NSGA-II,STDDEV,0.014669,0.006367,0.014954,0.002562,,,,,0.011763,
PC90,15824.323,SPEA-II,200,0.494635,0.055017,0.290209,0.003950,47,47,0,9501,0.588128,
PC90,15824.323,SPEA-II,201,0.465777,0.042785,0.304844,0.005020,42,42,1,9419,0.565157,
PC90,15824.323,SPEA-II,202,0.540694,0.040891,0.266389,0.003463,52,52,0,9523,0.625550,
PC90,15824.323,SPEA-II,203,0.572689,0.024454,0.246971,0.004117,49,49,6,9467,0.651206,
PC90,15824.323,SPEA-II,204,0.526500,0.037862,0.265922,0.004739,49,49,0,9565,0.613687,
PC90,15824.323,SPEA-II,205,0.535363,0.005770,0.284738,0.001504,56,56,33,9429,0.621345,
PC90,15824.323,SPEA-II,206,0.501586,0.039545,0.294489,0.002529,47,47,0,9525,0.593463,
PC90,15824.323,SPEA-II,207,0.511275,0.025544,0.292404,0.002330,61,61,0,9416,0.601395,
PC90,15824.323,SPEA-II,208,0.506810,0.035710,0.277348,0.003365,55,55,0,9484,0.597764,
PC90,15824.323,SPEA-II,209,0.528452,0.035951,0.278652,0.003457,49,49,0,9784,0.615549,
PC90,15824.323,SPEA-II,MEAN,0.518378,0.034353,0.280197,0.003447,51,51,40,9511,0.607324,10
PC90,15824.323,SPEA-II,STDDEV,0.027750,0.012558,0.016095,0.001035,,,,,0.022423,
PC90,15824.323,AMOSA,200,0.278772,0.065758,0.428780,0.006702,39,39,2,9568,0.390047,
PC90,15824.323,AMOSA,201,0.180397,0.040207,0.523267,0.002935,30,30,0,9447,0.309103,
PC90,15824.323,AMOSA,202,0.190915,0.045852,0.509979,0.003182,35,35,0,9461,0.318596,
PC90,15824.323,AMOSA,203,0.170398,0.038603,0.525674,0.005481,25,25,0,9592,0.323237,
PC90,15824.323,AMOSA,204,0.191673,0.039873,0.525153,0.006170,19,19,0,9449,0.297450,
PC90,15824.323,AMOSA,205,0.170866,0.035824,0.522206,0.005653,27,27,0,9449,0.326037,
PC90,15824.323,AMOSA,206,0.179783,0.043574,0.527965,0.005503,26,26,0,9443,0.290126,
PC90,15824.323,AMOSA,207,0.215840,0.052625,0.507311,0.008751,22,22,0,9552,0.289949,
PC90,15824.323,AMOSA,208,0.172978,0.035077,0.531070,0.010777,19,19,0,9565,0.293637,
PC90,15824.323,AMOSA,209,0.176798,0.048693,0.527953,0.006634,23,23,0,9426,0.288467,
PC90,15824.323,AMOSA,MEAN,0.192842,0.044609,0.512936,0.006179,27,27,2,9495,0.312665,10
PC90,15824.323,AMOSA,STDDEV,0.031436,0.008813,0.028995,0.002213,,,,,0.029205,
PC90,15824.323,Universal_Pareto,ALL,0.775741,0.000000,0.000000,0.000000,177,177,177,0,0.834889,
PC85,14945.194,GA_WaitingTime_Dominance,200,0.127755,0.037364,0.578871,0.007911,21,21,0,6688,0.255233,
PC85,14945.194,GA_WaitingTime_Dominance,201,0.099390,0.061326,0.589511,0.012445,16,16,0,6761,0.220377,
PC85,14945.194,GA_WaitingTime_Dominance,202,0.131572,0.037989,0.560454,0.034441,9,9,1,6713,0.258132,
PC85,14945.194,GA_WaitingTime_Dominance,203,0.136158,0.033282,0.567828,0.023380,13,13,0,6687,0.262035,
PC85,14945.194,GA_WaitingTime_Dominance,204,0.116343,0.063129,0.593884,0.007982,15,15,0,6770,0.217892,
PC85,14945.194,GA_WaitingTime_Dominance,205,0.129285,0.044855,0.575505,0.005276,26,26,0,6901,0.252726,
PC85,14945.194,GA_WaitingTime_Dominance,206,0.101505,0.018365,0.609416,0.020085,6,6,1,6742,0.232285,
PC85,14945.194,GA_WaitingTime_Dominance,207,0.157016,0.048896,0.552427,0.008640,24,24,0,6870,0.266238,
PC85,14945.194,GA_WaitingTime_Dominance,208,0.094365,0.021872,0.607029,0.015581,17,17,0,6755,0.225640,
PC85,14945.194,GA_WaitingTime_Dominance,209,0.163912,0.040276,0.536806,0.055504,6,6,1,6795,0.286064,
PC85,14945.194,GA_WaitingTime_Dominance,MEAN,0.125730,0.040735,0.577173,0.019125,15,15,3,6768,0.247662,10
PC85,14945.194,GA_WaitingTime_Dominance,STDDEV,0.022246,0.013928,0.022309,0.014785,,,,,0.021380,
PC85,14945.194,GA_Energy_Dominance,200,0.672348,0.056260,0.088965,0.007601,96,96,0,7288,0.730419,
PC85,14945.194,GA_Energy_Dominance,201,0.674461,0.044426,0.085742,0.009744,84,84,20,7364,0.736659,
PC85,14945.194,GA_Energy_Dominance,202,0.647021,0.069601,0.109325,0.010081,85,85,0,7261,0.706462,
PC85,14945.194,GA_Energy_Dominance,203,0.677929,0.045257,0.090291,0.007263,91,91,13,7416,0.732831,
PC85,14945.194,GA_Energy_Dominance,204,0.667785,0.056103,0.083744,0.007058,84,84,0,7362,0.727194,
PC85,14945.194,GA_Energy_Dominance,205,0.657017,0.072241,0.109521,0.004760,110,110,4,7249,0.715334,
PC85,14945.194,GA_Energy_Dominance,206,0.669548,0.063125,0.094345,0.006226,105,105,0,7418,0.727322,
PC85,14945.194,GA_Energy_Dominance,207,0.677402,0.053514,0.084249,0.011266,102,102,9,7311,0.739736,
PC85,14945.194,GA_Energy_Dominance,208,0.682937,0.048534,0.089470,0.006613,97,97,39,7331,0.737315,
PC85,14945.194,GA_Energy_Dominance,209,0.656958,0.070241,0.102056,0.007174,88,88,0,7281,0.716553,
PC85,14945.194,GA_Energy_Dominance,MEAN,0.668341,0.057930,0.093771,0.007779,94,94,85,7328,0.726982,10
PC85,14945.194,GA_Energy_Dominance,STDDEV,0.010746,0.009882,0.009318,0.001881,,,,,0.010367,
PC85,14945.194,SA_WaitingTime_Dominance,200,0.065611,0.008618,0.658514,0.002608,15,15,0,4857,0.201421,
PC85,14945.194,SA_WaitingTime_Dominance,201,0.098496,0.005531,0.629527,0.005390,13,13,3,4684,0.229393,
PC85,14945.194,SA_WaitingTime_Dominance,202,0.076901,0.010040,0.645060,0.001363,24,24,0,4642,0.210830,
PC85,14945.194,SA_WaitingTime_Dominance,203,0.097542,0.009554,0.622878,0.004546,28,28,4,4616,0.228892,
PC85,14945.194,SA_WaitingTime_Dominance,204,0.097459,0.005416,0.632712,0.004711,14,14,3,4646,0.228468,
PC85,14945.194,SA_WaitingTime_Dominance,205,0.091100,0.001768,0.639861,0.001256,14,14,2,4621,0.223136,
PC85,14945.194,SA_WaitingTime_Dominance,206,0.061568,0.007306,0.662432,0.001534,18,18,0,4630,0.197900,
PC85,14945.194,SA_WaitingTime_Dominance,207,0.107750,0.043178,0.604708,0.005657,22,22,0,4593,0.223129,
PC85,14945.194,SA_WaitingTime_Dominance,208,0.144824,0.023891,0.593718,0.001322,20,20,0,4629,0.222574,
PC85,14945.194,SA_WaitingTime_Dominance,209,0.094118,0.006281,0.642815,0.006573,10,10,5,4600,0.202012,
PC85,14945.194,SA_WaitingTime_Dominance,MEAN,0.093537,0.012158,0.633223,0.003496,18,18,17,4651,0.216775,10
PC85,14945.194,SA_WaitingTime_Dominance,STDDEV,0.022301,0.011744,0.020649,0.001981,,,,,0.011843,
PC85,14945.194,SA_Energy_Dominance,200,0.531160,0.137961,0.241660,0.001705,117,117,0,4552,0.600986,
PC85,14945.194,SA_Energy_Dominance,201,0.523821,0.164369,0.231715,0.004653,107,107,0,4560,0.596727,
PC85,14945.194,SA_Energy_Dominance,202,0.539324,0.122592,0.246668,0.004243,110,113,0,4597,0.605294,
PC85,14945.194,SA_Energy_Dominance,203,0.515169,0.162799,0.223551,0.004012,115,116,0,4511,0.589729,
PC85,14945.194,SA_Energy_Dominance,204,0.519125,0.165539,0.211117,0.004239,108,108,0,4578,0.595704,
PC85,14945.194,SA_Energy_Dominance,205,0.520533,0.137572,0.243057,0.002586,120,121,0,4547,0.591529,
PC85,14945.194,SA_Energy_Dominance,206,0.525540,0.118806,0.265822,0.002375,115,115,0,4548,0.591942,
PC85,14945.194,SA_Energy_Dominance,207,0.560271,0.141411,0.204879,0.002905,118,118,0,4597,0.627219,
PC85,14945.194,SA_Energy_Dominance,208,0.554683,0.151999,0.194122,0.006321,113,114,0,4593,0.623664,
PC85,14945.194,SA_Energy_Dominance,209,0.535775,0.145365,0.225121,0.005365,106,107,0,4551,0.604535,
PC85,14945.194,SA_Energy_Dominance,MEAN,0.532540,0.144841,0.228771,0.003841,113,114,0,4563,0.602733,10
PC85,14945.194,SA_Energy_Dominance,STDDEV,0.014383,0.015711,0.020483,0.001365,,,,,0.012438,
PC85,14945.194,NSGA-II,200,0.594209,0.013362,0.283399,0.013421,45,46,0,8884,0.651222,
PC85,14945.194,NSGA-II,201,0.597713,0.013847,0.286103,0.003415,45,45,0,8875,0.653793,
PC85,14945.194,NSGA-II,202,0.566451,0.033207,0.280544,0.003057,56,56,0,9074,0.627331,
PC85,14945.194,NSGA-II,203,0.586247,0.024847,0.284413,0.002382,60,60,0,8867,0.644481,
PC85,14945.194,NSGA-II,204,0.578042,0.020751,0.283676,0.003981,43,43,0,8914,0.637092,
PC85,14945.194,NSGA-II,205,0.565363,0.036155,0.290932,0.003648,52,52,0,8915,0.626118,
PC85,14945.194,NSGA-II,206,0.552301,0.011685,0.306435,0.016764,37,37,0,8845,0.615122,
PC85,14945.194,NSGA-II,207,0.573722,0.024831,0.258703,0.003135,47,47,0,8879,0.633084,
PC85,14945.194,NSGA-II,208,0.610593,0.024175,0.260474,0.004862,55,55,1,8926,0.665276,
PC85,14945.194,NSGA-II,209,0.589075,0.019446,0.261708,0.004687,45,45,0,8958,0.646489,
PC85,14945.194,NSGA-II,MEAN,0.581372,0.022231,0.279639,0.005935,49,49,1,8913,0.640001,10
PC85,14945.194,NSGA-II,STDDEV,0.016621,0.007758,0.014382,0.004692,,,,,0.014302,
PC85,14945.194,SPEA-II,200,0.564077,0.027983,0.297118,0.002526,58,58,0,9426,0.625203,
PC85,14945.194,SPEA-II,201,0.547390,0.010513,0.306540,0.007884,40,40,2,9405,0.611188,
PC85,14945.194,SPEA-II,202,0.586019,0.031689,0.281868,0.002430,58,58,0,9496,0.644662,
PC85,14945.194,SPEA-II,203,0.590098,0.012238,0.290966,0.002955,52,52,18,9453,0.647629,
PC85,14945.194,SPEA-II,204,0.615837,0.013487,0.269270,0.004770,52,52,10,9455,0.670175,
PC85,14945.194,SPEA-II,205,0.318474,0.057948,0.469065,0.002331,41,41,1,8899,0.414771,
PC85,14945.194,SPEA-II,206,0.558252,0.000802,0.326618,0.002136,42,42,38,9370,0.620338,
PC85,14945.194,SPEA-II,207,0.578981,0.008737,0.296546,0.005147,45,45,2,9409,0.638007,
PC85,14945.194,SPEA-II,208,0.556155,0.022711,0.296997,0.006999,45,45,0,9450,0.617922,
PC85,14945.194,SPEA-II,209,0.534464,0.038107,0.301157,0.003670,53,53,0,9543,0.600039,
PC85,14945.194,SPEA-II,MEAN,0.544975,0.022422,0.313614,0.004085,49,49,71,9390,0.608994,10
PC85,14945.194,SPEA-II,STDDEV,0.078730,0.016140,0.053727,0.001950,,,,,0.067549,
PC85,14945.194,AMOSA,200,0.257054,0.033378,0.486323,0.006436,31,31,0,9477,0.361908,
PC85,14945.194,AMOSA,201,0.335547,0.081338,0.402918,0.010068,33,33,0,9560,0.428477,
PC85,14945.194,AMOSA,202,0.332043,0.058683,0.409093,0.020938,29,29,0,9548,0.425492,
